X,Y,SITE_REFERENCE_ID,SIGNAL_TYPE,NODE_ID,NODE_NAME,NODE_DESCR,SERVICE_STATUS,OBJECTID,GlobalID
115.817918000411,-31.9705909993769,LM00715,Intersection,52631,052631,Winthrop Av & Monash Av,In Service,2004716,{8A267E86-85ED-4E99-BE1B-C8D846CCCC84}
115.86389099996,-31.9475549995951,LM00023,Intersection,50615,050615,Beaufort St & Newcastle St,In Service,2004717,{7A194F1D-9C0D-4222-9B88-A8B4886C77E2}
115.867637999821,-31.954371999289,LM00039,Intersection,50558,050558,Lord St & Wellington St,In Service,2004718,{B24A8050-20E3-4E96-A02F-F5E6979B6D4D}
115.850824000266,-31.9551300004987,LM00036,Intersection,50606,050606,Spring St & Mounts Bay Rd & Mitchell Fwy Access,In Service,2004719,{12B8254E-D49B-4EAA-8DFE-FC97D3945DB3}
115.878147087852,-31.960462916428,LM00880,Intersection,50514,050514,Hay St & Erskine Link & Hale St,In Service,2004720,{CF4CC1EB-79C0-4299-9F29-A9E5D52AAF8C}
115.873254682241,-31.96372212061,LM00252,Intersection,51248,051248,Riverside Dr & Plain St,In Service,2004721,{B4929029-1F84-4CC2-84D7-49848429F89A}
115.893907976252,-31.9491723996812,LM00722,Intersection,116267,116267,H020 EB Off & H020 EB On & Victoria Park Dr & Seabiscuit Dr,In Service,2004722,{CE389B52-4120-4950-83BE-864AF6F96660}
116.015475875187,-32.1156570173059,LM00353,Intersection,14845,014845,Albany Hwy & Denny Av,Out Of Service,2004723,{33381368-BFEE-453F-9A0D-76299215F0E7}
115.933891912412,-32.057721100414,LM00534,Intersection,41086,041086,Wilfred Rd & Nicholson Rd & Bannister Rd,In Service,2004724,{4D44F62C-0505-4A7F-8F96-1843A32F99E1}
115.836293463414,-32.1152347588817,LM00602,Intersection,14078,014078,North Lake Rd & Berrigan Dr,In Service,2004725,{75A59E71-1624-4A40-8B9F-D874829E9A7B}
115.668396051071,-33.3491437851255,LM00558,Intersection,1189,001189,Robertson Dr & South Western Hwy & Picton Rd,In Service,2004726,{3858DA3D-790A-4C2B-81F0-52BA5C711B08}
115.6666840002,-33.3572059998093,LM00885,Intersection,1449,001449,South Western Hwy & Bussell Hwy & Brittain Rd,In Service,2004727,{A4695071-CBC6-46C4-A945-817BCF9BDACA}
116.033456999474,-31.8858940005568,LM00671,Intersection,49080,049080,Morrison Rd & Farrall Rd & Farrall Rd,In Service,2004728,{A13A20D0-AA37-4EF5-BC6B-8AC63AA29277}
115.877479413933,-31.8717778014414,LM00548,Intersection,55060,055060,Widgee Rd & Alexander Dr & Hellenic Dr,In Service,2004729,{C95C6862-E266-4EC3-B9C5-1C6922F5BF05}
115.935957999425,-31.9622379996724,LM00280,Intersection,38849,038849,Abernethy Rd & Wright St,In Service,2004730,{ABE4BC78-5978-475C-9306-B63CF4F988BC}
115.959715999892,-31.97975500027,LM00318,Intersection,38861,038861,Abernethy Rd & Kewdale Rd,In Service,2004731,{1FE96360-42BF-40F6-B317-6557A2954DCA}
115.980077174946,-31.9800037613257,LM01112,Intersection,115514,115514,Abernethy Rd & H017 On Ramp,In Service,2004732,{54D9B4D2-C290-497A-B36F-E0F45378B8F5}
115.92177100023,-31.974322000593,LM00358,Intersection,38823,038823,Orrong Rd & Wright St,In Service,2004733,{42D73422-F876-44B6-A7B3-0BE32089BB48}
115.910733000432,-31.9646000001373,LM00665,Intersection,39039,039039,Francisco St & Orrong Rd & Francisco Pl,In Service,2004734,{5AE1D62C-2256-4785-92B0-69A2380367B5}
115.787032000321,-31.8990629998326,LM00467,Intersection,55420,055420,Scarborough Beach Rd & Huntriss Rd,In Service,2004735,{1C817CD8-E114-40C3-9578-149CB2115407}
115.792338999589,-31.9359089998225,LM00747,Intersection,51171,051171,The Boulevard & Howtree Pl,In Service,2004736,{8ED496B9-EDDB-4F64-9B7B-0054108D81A4}
115.856175712816,-32.0466113654945,LM00378,Intersection,4449,004449,Leach Hwy & H015 Sth Bound - Leach Hwy Off,In Service,2004737,{D2D81554-D2B4-4DC7-9AF6-179F83E1FD5F}
115.754930999661,-32.0428490003578,LM00184,Intersection,4587,004587,Canning Hwy & Queen Victoria St & Queen Victoria St,In Service,2004738,{BE770ABE-7CC4-4DC9-8D74-C63DB11E3B6C}
115.757502000474,-32.0073590006117,LM00325,Intersection,13800,013800,Stirling Hwy & Glyde St,In Service,2004739,{94709C89-97E9-4368-987D-C742F346ACA4}
115.764157000664,-32.0472640001153,LM00465,Intersection,13822,013822,Stirling Hwy & Marmion St,In Service,2004740,{AED4C060-66B6-4A82-AAC9-3361F231B031}
115.815779999561,-32.074539000264,LM01288,Intersection,41459,041459,Winterfold Rd & North Lake Rd & North Lake Rd,Design,2004741,{B4840FF4-66E1-4E4A-BA40-9B9AF4D88CB7}
115.906224999794,-31.9824669993279,LM00042,Intersection,4406,004406,Albany Hwy & Mint St,In Service,2004742,{506DC505-37E1-4D83-8F53-07002A128DCC}
115.889072090609,-31.8875057432133,LM00241,Intersection,37889,037889,Karrinyup - Morley Hwy & Camboon Rd & Wellington Rd,In Service,2004743,{75B4F882-4481-4342-9342-922C853AEB73}
116.014931999897,-32.0555350006886,LM01172,Intersection,4549,004549,Tonkin Hwy & Gosnells Rd West,In Service,2004744,{ECF519C0-0C93-4243-B211-7DF2686D3234}
115.97363486666,-31.9158399823263,LM00511,Intersection,14745,014745,Great Eastern Hwy Bypass & Kalamunda Rd,In Service,2004745,{0EC08C44-A2DE-4A3F-A9DC-84D301108DBE}
116.014673999946,-31.916191999694,LM00513,Intersection,14827,014827,Roe Hwy & Great Eastern Hwy Bypass,In Service,2004746,{18DA9A2A-3A70-4B0A-B831-8395682BE633}
115.77058799981,-32.1481390001725,LM01257,Intersection,119016,119016,Cockburn Rd & Russell Rd (West) & Quill Wy,In Service,2004747,{453A038B-1716-408F-AB9B-E57284315489}
115.980291581093,-32.0049167967528,LM00311,Intersection,45282,045282,Welshpool Rd East & Hale Rd & Logistics Bvd,In Service,2004748,{ABE9D025-39DF-4F97-BFFC-1C83BFA46455}
115.87231675847,-31.8905361224524,LM00455,Intersection,55308,055308,Karrinyup - Morley Hwy & Alexander Dr (Sth Bnd),In Service,2004749,{ECD01754-0B71-4748-92C7-B4AD426C2300}
115.90257499976,-31.8947519998449,LM00477,Intersection,37755,037755,Walter Rd West & Collier Rd,In Service,2004750,{6AA1E671-3335-41D9-86DC-98C6DF22832C}
115.876974118396,-31.9385394386755,LM00055,Intersection,4159,004159,Lord St & Walcott St & Guildford Rd,In Service,2004751,{AD095217-BD80-4436-A27F-5DE96155DF53}
115.838840999548,-31.9214219995864,LM00112,Intersection,50834,050834,Flinders St & Scarborough Beach Rd,In Service,2004752,{A48979B7-B388-4026-B4D4-C4439EDEEE0F}
115.853640000524,-31.9440939994588,LM00207,Intersection,50737,050737,Fitzgerald St & Aberdeen St,In Service,2004753,{65217299-6D56-4DF6-B766-CB080B153B4D}
115.800114448215,-31.9032476905907,LM00397,Intersection,55431,055431,Scarborough Beach Rd & Ellen Stirling Bvd,In Service,2004754,{7B428D1C-64C0-4CDB-8434-6E421E466CC8}
115.847245999853,-31.8805989995572,LM00305,Intersection,55527,055527,Flinders St & Nollamara Av,In Service,2004755,{7A822764-5887-4078-B0D0-1AF5586AE26C}
115.74983400012,-32.0499149998719,LM00054,Intersection,43013,043013,Adelaide St & Parry St & Queen Victoria St,In Service,2004756,{D7EE4395-C692-46B2-B727-B14E6FD273C0}
115.83959171058,-31.9364162512261,LM00219,Intersection,67711,067711,H016 Sth Bound - Vincent St Off & Vincent St & Leederville Pde & Link to H536,In Service,2004757,{3F344BF4-4367-41B9-BD47-2BF2B67A5ADB}
115.813306314544,-31.8452449911517,LM00266,Intersection,55024,055024,Beach Rd & Erindale Rd,In Service,2004758,{951D4128-7BB5-4549-B031-384E4B4939AA}
115.924260000483,-32.0131650003294,LM00206,Intersection,39493,039493,Manning Rd & Hamilton St,In Service,2004759,{B5F15C84-3AB6-45B5-95F5-E3143D09559B}
115.940590582183,-32.0096131224574,LM00682,Intersection,39547,039547,Wharf St & Sevenoaks St,In Service,2004760,{0CC1AEFC-F543-4551-B925-DD6438DCC63B}
115.903594000488,-32.0387730003038,LM00337,Intersection,39573,039573,Riley Rd & High Rd & Willeri Dr,In Service,2004761,{20C8A806-04B5-4F4D-84C8-1F13991EC06A}
115.751783450007,-31.7701556575212,LM00471,Intersection,60446,060446,Marmion Av & Ocean Reef Rd,In Service,2004762,{C322B0E7-311F-4129-8B7A-F6BD5FF7C0A5}
115.851372871022,-32.0658292064741,LM00845,Intersection,14106,014106,South St & H015 Sth Bound - South St West,In Service,2004763,{16ADAAE6-942B-4214-BA42-8A5C9E145F68}
115.887465000284,-32.0674230003381,LM00479,Intersection,39799,039799,South St & Vahland Av,In Service,2004764,{49780100-CC42-43EC-9263-22799AE5837C}
115.745762782503,-32.0354494198054,LM00326,Intersection,43046,043046,Port Beach Rd & Tydeman Rd,In Service,2004765,{6D1E3582-4A05-4B9A-90B4-C824A33F60F5}
115.740705296326,-31.6702838539904,LM01101,Intersection,11948,011948,Wanneroo Rd & Hester Av,In Service,2004766,{8B9006FD-525A-4549-AF31-B15C28FBC3AE}
115.800241999877,-31.9090590003144,LM00652,Intersection,76958,076958,Stephenson Hwy & Jon Sanders Dr & Pearson St,In Service,2004767,{A3C9195D-5FBF-4FC2-9C9F-E35A2AB00E3B}
115.773880236404,-31.7610993908448,LM00761,Intersection,67837,067837,Eddystone Av & Joondalup Dr,In Service,2004768,{712B866E-0E0A-4384-981B-76745026B6F3}
115.848483385658,-32.078732263665,LM00590,Intersection,14096,014096,Farrington Rd On - H015 Nth Bo & Farrington Rd,In Service,2004769,{203EAC17-3E11-4D8F-9CFD-528595D8AAEC}
115.875177685039,-31.9833617868065,LM00138,Intersection,4463,004463,Canning Hwy & Douglas Av,In Service,2004770,{EFE6D832-3D85-4B79-8AFC-64C479F0F268}
115.781049650929,-31.7706765184959,LM00668,Intersection,71167,071167,Joondalup Dr & George Grey Pl,In Service,2004771,{EC582B83-9A4A-4A3A-887A-38BE24BD1C71}
115.93470108355,-32.0043017353569,LM00640,Intersection,39582,039582,Sevenoaks St & Hamilton St,In Service,2004772,{F5613023-94EA-4575-9A14-F40B745FA21E}
115.89592644192,-32.0695252766007,LM00684,Intersection,115125,115125,Bannister Rd & Forum Av & Market City Ent,In Service,2004773,{BAD871D3-4BD0-4636-8D31-7B7CA6BF1388}
115.82366487377,-31.8994261404761,LM01048,Intersection,55661,055661,Hutton St & Hamilton St,In Service,2004774,{14497F06-F992-48AE-B14E-1C66506A2D92}
115.811601999925,-31.9407849993161,LM00163,Intersection,50755,050755,Jersey St & Cambridge St,In Service,2004775,{9D80AA63-8CC9-4072-82B1-18BA8E73F696}
115.812103999941,-32.2459129996267,LM00737,Intersection,46469,046469,Gilmore Av & Barrick Rd,In Service,2004776,{A1F27212-BA20-4ACB-B7CA-DD89FE5CF11E}
115.825391892453,-31.9224701124155,LM00493,Intersection,4344,004344,H016 Nth Bound - Powis St Off & Powis St,In Service,2004777,{F89E4D45-684C-4470-8849-932C30ECC471}
115.804759821309,-31.8929348983544,LM00411,Intersection,4350,004350,Cedric St On - H016 Sth Bound & Cedric St & Karrinyup Rd - Cedric St,In Service,2004778,{1FF8FB67-E3F4-43DA-BC1B-BE1F842E4412}
115.868980000178,-31.9498450004392,LM00113,Intersection,50639,050639,East Pde - Lord St & Lord St & Newcastle St,In Service,2004779,{2861DB0E-459D-4D29-9AE3-B7965365CD37}
115.851137829626,-31.9451989425053,LM01192,Intersection,4339,004339,Graham Farmer Fwy (Westbound) off to James St & James St West,In Service,2004780,{E6528846-2022-4005-8945-52954CB2A5A9}
115.856451053926,-32.1574777036938,LM01179,Intersection,119092,119092,Kwinana Fwy Nth - Russell Rd & Russell Rd & Russell Rd - Kwinana Fwy Nth,In Service,2004781,{F6AF71CC-1AC4-4534-BA36-4409199FB0B8}
115.798240260585,-31.8567821815529,LM00755,Intersection,3641,003641,Reid Hwy & Reid Hwy On - H016 Nth Bound & Mitchell Fwy Nth - Reid Hwy,In Service,2004782,{09B25C32-F5DF-431C-BD11-B2137F79F240}
115.963441000543,-31.9981139999666,LM00659,Intersection,81636,081636,McDowell St & Orrong Rd,In Service,2004783,{0FEC570C-2E75-4CFA-A684-D116CA7C492A}
115.89295099994,-32.0720450002563,LM00495,Intersection,71710,071710,Bannister Rd & South St & Ranford Rd,In Service,2004784,{F95F69F8-F015-46DC-94E8-984B4DE98874}
115.823968000194,-31.9504309997749,LM00170,Intersection,58630,058630,Rokeby Rd & Bagot Rd,In Service,2004785,{5E2372DF-3E69-4B79-8187-FD4094049450}
115.839613120742,-31.9452967644249,LM00041,Intersection,50578,050578,Thomas St & Roberts Rd & Wellington St,In Service,2004786,{C7C70D28-5833-46FC-8BE2-5C6E8979E595}
115.823128797641,-31.9421074124138,LM00725,Intersection,67505,067505,Salvado Rd & Station St & Salvado Rd East,In Service,2004787,{4C101153-542B-4B16-B8B9-58DD249BBC65}
115.825624823572,-31.8197805357656,LM00814,Intersection,80286,080286,Giralt Rd & Hepburn Av & Kingsway City Shopping Centre Access,In Service,2004788,{13A15543-60E8-48FF-967D-CCD67A2AC621}
115.921571816387,-31.9940365029885,LM00934,Intersection,39575,039575,Sevenoaks St & Welshpool Rd,In Service,2004789,{75F96C94-2629-46EB-8E35-A2309326B9C2}
115.893445000634,-31.855404999904,LM00680,Intersection,59378,059378,Marshall Rd & Malaga Dr & Beach Rd,In Service,2004790,{422152E2-FCD0-4430-9DA9-FD1AB75534E0}
115.877569000625,-31.8459569994744,LM00941,Intersection,59580,059580,Alexander Dr & Illawarra Cr,In Service,2004791,{EFD520CE-6EB6-47BE-9C5B-641D310B825D}
115.927671166056,-31.9199893545389,LM00497,Intersection,14275,014275,Guildford Rd & H017 Sth Bound On & Off Ramps,In Service,2004792,{DD457E5E-A401-4C32-BF74-C591D2FED023}
115.637845613621,-31.5504050216358,LM01156,Intersection,170902,170902,Marmion Av & Lagoon Dr & Peony Bvd,In Service,2004793,{58DE85F9-9FE9-4224-ADBC-89882BD240F8}
114.623514553706,-28.7879105046388,LM00989,Intersection,172786,172786,NWCH & Geraldton - Mt Magnet Rd,In Service,2004794,{48F88471-69C3-422C-9064-2BE56A03BBE1}
115.854010991798,-32.1263175763314,LM01175,Intersection,167195,167195,Midgegooroo Av & Signal Tce,Design,2004795,{F5988FB1-A60D-49A9-A307-ABF71E36C0C9}
115.751421779122,-32.2932710142987,LM00898,Intersection,169944,169944,Rae Rd & Kitson St & Bus Lane,In Service,2004796,{5A74357C-FED6-4EAB-BFB7-3B8BA361E4B9}
115.82884775558,-31.7873025446967,LM00982,Intersection,62641,062641,Hartman Dr & Ocean Reef Rd & Lenore Rd,In Service,2004797,{CE7AA1C7-F900-4508-A04F-D32D31619536}
116.026102329506,-31.8940172745904,LM00437,Intersection,187334,187334,GEH & GEH on to Roe Hwy Nth Bnd & Roe Hwy Nth Bnd off to GEH West Bnd,In Service,2004798,{ECCE3C51-065A-4687-BA7D-378943582E8B}
116.027999299834,-31.8943453039989,LM01057,Intersection,184390,184390,GEH & Roe Hwy Sth Bnd off to GEH & GEH East Bnd on to Roe Hwy,In Service,2004799,{257F5D42-61FA-4E17-95D9-9A7DB4D09AB1}
115.696339864631,-33.3505945562517,LM00995,Intersection,173487,173487,Willinge Dr & Boyanup Picton,In Service,2004800,{5D534785-2D3B-4FCA-86D0-ED04A0AB5569}
115.696339864631,-33.3505945562517,LM00959,Intersection,173487,173487,Willinge Dr & Boyanup Picton,Design,2004801,{2433AB21-8EC3-4283-B708-5182199F37F6}
115.696339864631,-33.3505945562517,LM00959,Intersection,173487,173487,Willinge Dr & Boyanup Picton,Design,2004802,{9348BCE7-B46D-4FAC-B8D4-6CAD343410A5}
115.750498708785,-33.2869660441559,LM01059,Intersection,186529,186529,Forrest Hwy & Grand Entrance & Acceleration Lane,In Service,2004803,{36E0D287-2FCA-491A-8E44-3F342C270734}
115.701590712802,-32.5512383480111,LM00693,Intersection,1381,001381,Old Coast Rd & Peelwood Pde,In Service,2004804,{515C05BF-EF93-4288-9DAA-62C305CE200C}
115.814012322302,-32.3345351694535,LM00910,Intersection,168678,168678,Safety Bay Rd & Settlers Av,In Service,2004805,{371F0EB6-9240-4767-8E44-F0CE51757D44}
115.941923382247,-32.0142714074164,LM01240,Intersection,41079,041079,Cecil Av & Lake St,In Service,2004806,{EB5296BE-63A7-4517-AB26-FC718E421E9E}
115.984931877227,-31.8934180903125,LM00928,Intersection,170443,170443,GEH & Guldford Grammar Access Rd,In Service,2004807,{56A9FDB3-BC29-46E5-9F6C-0A8827342FB0}
115.861002350986,-32.1573443945209,LM01190,Intersection,82776,082776,Lyon Rd & Gibbs Rd,In Service,2004808,{22E3E976-61F7-43E7-A91A-75BD94F9826D}
116.012885577349,-32.1473052563169,LM01009,Intersection,188271,188271,Armadale Rd & Railway Av & Abbey Rd,In Service,2004809,{D5EF5450-D066-4DBE-AD57-AFE996A866FB}
115.747970731316,-32.2872462491971,LM00901,Intersection,169481,169481,Central Prom & Contest Pde,In Service,2004810,{D14BB043-DBE7-4E08-AE28-9A2CC585C12F}
115.796339987588,-31.7405893154445,LM00985,Intersection,182711,182711,Wanneroo Rd & Pinjar Rd,In Service,2004811,{19020A95-513F-4FA4-9AF9-C4D28E0D3D14}
115.988250232073,-31.7765664174519,LM01191,Intersection,188181,188181,Millhouse Rd & Verbana Dr & Egerton Dr,In Service,2004812,{E85B5270-FA1D-490F-B15B-3D549F9E58A3}
115.706096241442,-32.5494099774126,LM01166,Intersection,13717,013717,Mandurah Rd & Old Coast Rd,In Service,2004813,{C22422F5-178D-4416-A8F3-E2589A17F832}
115.818051076539,-32.3335140741752,LM01019,Intersection,180929,180929,Safety Bay Rd & Burlington Dr & Norseman App,In Service,2004814,{4A8B62FB-4796-42D3-B5C0-5D208BAB9243}
115.851965288402,-32.0463063232364,LM00379,Intersection,194349,194349,Leach Hwy & Kwinana Fwy (Northbound) off to Leach Hwy (Westbound),In Service,2004815,{AF607490-2D1E-4C43-949E-F8CAD1C4BCB7}
115.75685828735,-32.5109685879834,LM01017,Intersection,163819,163819,Gordon Rd & Corsican Pl & Education Dr,In Service,2004816,{79C91C6E-C84E-4CE4-A417-6DE4E7811223}
115.735298097502,-31.727000605518,LM00667,Intersection,60455,060455,Marmion Av & Burns Beach Rd,In Service,2004817,{BC5CBCC3-A859-4127-9296-6890DDF32941}
115.744899191667,-32.527813092193,LM00796,Intersection,178422,178422,Allnutt St East & Galgoyl Rd & Allnutt St East Access,In Service,2004818,{1F0107B7-E688-4BCB-AD63-3F372D16575F}
115.846441378106,-32.1600148328455,LM01004,Intersection,41469,041469,Russell Rd & Brushfoot Bvd & Macquarie Bvd,In Service,2004819,{ECE108E6-B675-4300-8A78-A2C6D0E30B6B}
116.001434000429,-31.9176179993705,LM00757,Intersection,124368,124368,Great Eastern Hwy Bypass & Abernethy Rd,In Service,2004820,{7853C5D6-E361-447B-90A4-7B5CCB812578}
115.820041000566,-31.8903119998815,LM00758,Intersection,56006,056006,Karrinyup - Morley Hwy & Grindleford Dr & San Remo Bvd,In Service,2004821,{E3380D4A-13FF-4B22-B324-D4C0232BD7B6}
115.691356888676,-33.3314713889329,LM00996,Intersection,118893,118893,Forrest Hwy & Alyxia Dr & Thomson Rd,In Service,2004822,{CC275F9B-93B9-4AA4-A580-7AD89F98FB8A}
115.778880999592,-32.1591720002155,LM01258,Intersection,119040,119040,Cockburn Rd & Quill Wy,In Service,2004823,{D31BFFD9-744E-468A-BF7C-12EDC5877682}
115.791937954024,-31.8569323786608,LM01161,Intersection,119143,119143,Reid Hwy & Duffy Rd (South),In Service,2004824,{285A87AF-70D3-4473-B2AA-0F0236D236C4}
116.002591993495,-31.8929442316121,LM00784,Intersection,132843,132843,Yelverton Dr & Helena St,In Service,2004825,{DFAF7C24-C6EF-41DF-81E5-E1390E54346E}
115.812194172822,-32.244144254362,LM00596,Intersection,46468,046468,Gilmore Av & Chisham Av & Harlow Rd,In Service,2004826,{ABC13F4D-4922-4066-8655-D6D931307840}
115.803219999639,-31.9621319997145,LM00780,Intersection,129098,129098,Shenton Park Busway & Stubbs Tce,In Service,2004827,{720FBB95-4E0E-4A25-921E-5B999356775E}
115.773010000197,-31.7573149993344,LM00771,Intersection,131869,131869,Lakeside Dr & Joondalup Dr & Sundew Rise,In Service,2004828,{B6BF8FCD-25EF-4FDC-BDFA-780BB43B8934}
115.951642325946,-32.0827681970503,LM00947,Intersection,82683,082683,Warton Rd & Garden St,In Service,2004829,{1669B44E-9529-485A-99AA-C37AE1788BFC}
115.748080172626,-32.2828640945573,LM00903,Intersection,53566,053566,Louise St & Chalgrove Av,Design,2004830,{6185E993-B3DD-4B01-903E-561A6C99FF1C}
115.748080172626,-32.2828640945573,LM00903,Intersection,53566,053566,Louise St & Chalgrove Av,Design,2004831,{4776F057-EA50-483C-AE71-5416E2A7AEC1}
115.820032463667,-31.9227907958867,LM00269,Intersection,55327,055327,Harborne St & Powis St & Jon Sanders Dr,In Service,2004832,{D7A624FF-7D6C-48DC-8D8F-883826B56DA1}
115.719256000392,-31.6932529997388,LM01076,Intersection,126394,126394,Neerabup Rd & Key Largo Dr & McAllister Bvd,In Service,2004833,{1D11E21A-C4C5-4593-824D-0CF916F3CFA5}
115.959241856675,-32.0365031843451,LM00777,Intersection,128025,128025,Kenwick Link & H018 Nth Bnd Off & On,In Service,2004834,{89CB333C-5A30-485A-BDEF-56E767C168E1}
115.960296097314,-32.0374182953926,LM00777,Intersection,128026,128026,Kenwick Link & H018 Sth Bnd Off & On,In Service,2004835,{2097A63E-3402-4049-8B67-BCD6AAC5401E}
115.896087527828,-31.8977051924138,LM00641,Intersection,78820,078820,Russell St & Westfield Galleria (Bishop St),In Service,2004836,{18275FDE-B2B6-405A-B77F-79FCA7F1AB99}
115.878497602577,-31.9623926975609,LM00351,Intersection,133357,133357,Albany Hwy & Bus Lane : Causeway Nth Bnd,In Service,2004837,{B5D614A7-0D70-4B3D-BAA6-C9219A4AF3DD}
115.902431999897,-32.0640019996733,LM01139,Intersection,40466,040466,Bannister Rd & Baile Rd,In Service,2004838,{9CD4841F-4C69-46B6-88FA-A91757C850B2}
115.907002169353,-32.0602436577884,LM00803,Intersection,40435,040435,Willeri Dr & Bannister Rd,In Service,2004839,{6783705D-C10B-4B10-A20A-16194C900488}
115.755398015688,-32.4821755180301,LM00886,Intersection,130040,130040,Mandurah Rd & Broadstone Vsta & Lord Hobart Dr,In Service,2004840,{554CB958-98A2-4982-A010-ADFBB42BED97}
115.96856300029,-31.7802509997223,LM00840,Intersection,132725,132725,The Broadway & The Promenade & Main St,In Service,2004841,{A24DBF24-A0B8-4C74-98B3-67D72AD720B7}
115.878287079569,-31.8673880706784,LM00579,Intersection,14148,014148,Reid Hwy East Bnd Ramps & Alexander Dr,In Service,2004842,{EBA8FA08-B789-4BA9-B86B-DF22524EB558}
115.87869600007,-31.8638030002649,LM01276,Intersection,59511,059511,Truganina Rd & Alexander Dr & Unnamed Rd,In Service,2004843,{D58E89B3-6F0E-4396-9FF0-F4AF2BA2FCF9}
115.931608797133,-32.0541784185459,LM00778,Intersection,128045,128045,Nicholson Rd & H018 West Bnd Off & On,In Service,2004844,{321B0816-0AE3-4EB6-B1DD-5AC9BD3809AF}
115.931380009363,-32.053015884667,LM00778,Intersection,128044,128044,Nicholson Rd & H018 East Bnd Off & On,In Service,2004845,{08EFC820-9307-4036-92B9-9388E99F33FF}
115.904624237441,-32.0565884378208,LM00804,Intersection,134962,134962,H018 East Bnd Off/On - Willeri Dr & Willeri Dr,In Service,2004846,{D3852DB6-D821-4BF8-A9F6-0B94217071AF}
115.905063302306,-32.0576724396564,LM00804,Intersection,134963,134963,H018 West Bnd Off/On - Willeri Dr & Willeri Dr,In Service,2004847,{BC780B58-A677-4BA6-98AE-01C31C68537B}
115.889381999657,-32.0689139996921,LM00805,Intersection,129570,129570,South St & H766 Off From H018 East Bnd & H753 on to H018 East Bnd,In Service,2004848,{E4D41351-D985-4FC7-85CE-A424853FF0D9}
115.890333408613,-32.069757691588,LM00805,Intersection,129571,129571,South St & H754 Off From H018 West Bnd & H755 on to H018 West Bnd & 1140924,In Service,2004849,{FBDA8453-F198-40F3-BE99-90C1F3ED0940}
115.878484883725,-31.9625314525637,LM00351,Intersection,119153,119153,Albany Hwy & Riverside Dr (End Left Cwy),In Service,2004850,{55E5B3CD-F282-4126-8712-ECD54634D4A7}
115.926130656686,-32.0720471720115,LM00951,Intersection,43732,043732,Nicholson Rd & Amherst Rd,In Service,2004851,{C35B35C6-262A-4557-8225-B1886EB49F6F}
115.768156687611,-31.7700531475268,LM00523,Intersection,61629,061629,Eddystone Av & Ocean Reef Rd,In Service,2004852,{3980BC37-CDD3-4472-AE68-B484498139D4}
115.75083100021,-32.0663470006845,LM00469,Intersection,68638,068638,Marine Tce & Capo Dorlando Dr,In Service,2004853,{EE61E39C-363A-4DFD-A56F-604B9758DE41}
115.316758999388,-33.6567720004671,LM00746,Intersection,11171,011171,Bussell Hwy & Fairway Dr,In Service,2004854,{ADCA760A-4C45-49A9-93CB-81EA7D94D2A7}
116.006564498472,-31.8939534043973,LM01140,Intersection,132844,132844,Yelverton Dr & Centennial Pl & Sjog Midland Access,In Service,2004855,{459B215D-B19D-4BD7-B91F-F95C748D0E6F}
115.798657969618,-31.8459411094888,LM00439,Intersection,129259,129259,Beach Rd & Warwick Station Access,In Service,2004856,{DBDB6E9F-E06C-400E-9D4B-735A594B8FBA}
115.876813199766,-31.9500116923072,LM00631,Intersection,51108,051108,Kensington St & East Pde,In Service,2004857,{D0D34F48-F5D4-4808-A9B5-D9A2E563B0CB}
115.71598119503,-33.3245062566568,LM00897,Intersection,78778,078778,Forrest Hwy & Eaton Dr,In Service,2004858,{C43FDCED-1BC4-4BC7-A2A0-283546DE9242}
115.714735865662,-33.3193534391453,LM01142,Intersection,67041,067041,Eaton Dr & Recreation Dr,In Service,2004859,{E7A41E67-9BAF-4C87-8D65-0F4EC646CF9F}
115.820518999756,-31.8131830005921,LM00921,Intersection,14040,014040,Wanneroo Rd & Kingsway & Woodlake Rtt,In Service,2004860,{1970D387-8CBD-47D1-AF8B-49CC327BB0D5}
116.012315236383,-31.8964768353349,LM00764,Intersection,132262,132262,Lloyd St & Clayton St,In Service,2004861,{EE2D6EFB-F87D-4D9C-9475-D32AAC90173D}
115.954928999472,-31.9837979993659,LM01123,Intersection,39279,039279,Kewdale Rd & Miles Rd,In Service,2004862,{2A10975B-093F-4E1B-BAA8-960FD1E07936}
115.920985546833,-32.0040394776784,LM01003,Intersection,14250,014250,Albany Hwy & Ewing St Sth & Bedford St,In Service,2004863,{259542C0-0D7A-4C2F-A5FC-93F143A9FD25}
115.99600299951,-31.9286899995059,LM00754,Intersection,121424,121423,Kalamunda Rd & Abernethy Rd,In Service,2004864,{F84B37F7-605A-4668-9B12-74E129501A17}
115.844600493107,-31.9409426224258,LM00594,Intersection,67708,067708,Loftus St On - H020 East Bound & Loftus St & Leederville Pde,In Service,2004865,{B9CF5863-9F58-4BCD-955D-C6E9989755E5}
115.847906838247,-31.9558748739553,LM00156,Intersection,4556,004556,H016 Nth Bound - Mounts Bay Off & Mounts Bay Rd,In Service,2004866,{D0C6D363-700E-443A-8E9F-20FD2F868DB5}
115.852395999372,-32.1289210004932,LM01108,Intersection,70729,070729,Beeliar Dr & Wentworth Prd,In Service,2004867,{27B0A6C5-A693-4F44-A557-4D6A9F91C8BB}
115.777961999687,-32.081952999613,LM00221,Intersection,41372,041372,Carrington St & Forrest Rd,In Service,2004868,{76E02BC9-15EE-44BB-BF7D-077C6D848934}
